movement_id,product_id,warehouse_id,jenis_mutasi,kuantitas_perubahan,recorded_timestamp,operator_id
MOV-000261,PROD-0451,WH-JAKARTA-01,INBOUND,193,2026-06-06 17:40:24,OP-475
MOV-000262,PROD-1824,WH-SURABAYA-02,OUTBOUND,60,2026-06-23 21:33:15,OP-378
MOV-000263,PROD-0280,WH-MEDAN-03,INBOUND,82,2026-06-29 14:52:38,OP-168
MOV-000264,PROD-0244,WH-BANDUNG-04,ADJUSTMENT_DEFECT,226,2026-06-11 17:19:41,OP-507
MOV-000265,PROD-0675,WH-BANDUNG-04,ADJUSTMENT_DEFECT,51,2026-06-24 21:17:03,OP-382
MOV-000266,PROD-2194,WH-SURABAYA-02,OUTBOUND,180,2026-06-17 14:06:54,OP-642
MOV-000267,PROD-0103,WH-JAKARTA-01,ADJUSTMENT_DEFECT,142,2026-06-28 13:45:34,OP-610
MOV-000268,PROD-2358,WH-JAKARTA-01,OUTBOUND,164,2026-06-28 10:56:05,OP-734
MOV-000269,PROD-0117,WH-BANDUNG-04,OUTBOUND,197,2026-06-26 22:00:41,OP-240
MOV-000270,PROD-1496,WH-SURABAYA-02,OUTBOUND,28,2026-06-18 11:44:22,OP-774
MOV-000271,PROD-0763,WH-MEDAN-03,OUTBOUND,33,2026-06-23 06:22:12,OP-985
MOV-000272,PROD-1724,WH-SURABAYA-02,INBOUND,239,2026-06-11 13:02:53,OP-812
MOV-000273,PROD-2235,WH-SURABAYA-02,INBOUND,139,2026-06-24 06:39:38,OP-169
MOV-000274,PROD-0785,WH-JAKARTA-01,OUTBOUND,99,2026-06-23 17:46:46,OP-156
MOV-000275,PROD-1493,WH-BANDUNG-04,INBOUND,149,2026-06-30 10:57:30,OP-989
MOV-000276,PROD-0707,WH-BANDUNG-04,RETUR_STOCK,98,2026-06-08 08:22:01,OP-375
MOV-000277,PROD-0796,WH-SURABAYA-02,OUTBOUND,29,2026-06-09 23:55:12,OP-515
MOV-000278,PROD-0473,WH-BANDUNG-04,INBOUND,224,2026-06-19 19:37:39,OP-525
MOV-000279,PROD-0682,WH-SURABAYA-02,INBOUND,40,2026-06-05 13:46:37,OP-234
MOV-000280,PROD-0094,WH-MEDAN-03,INBOUND,193,2026-06-28 05:50:08,OP-995
MOV-000281,PROD-0736,WH-MEDAN-03,INBOUND,75,2026-06-01 04:24:36,OP-577
MOV-000282,PROD-2042,WH-MEDAN-03,INBOUND,167,2026-06-26 19:30:06,OP-427
MOV-000283,PROD-2086,WH-JAKARTA-01,RETUR_STOCK,124,2026-06-09 07:55:28,OP-765
MOV-000284,PROD-2159,WH-SURABAYA-02,INBOUND,216,2026-06-25 04:48:08,OP-857
MOV-000285,PROD-1914,WH-JAKARTA-01,OUTBOUND,210,2026-06-07 22:49:33,OP-118
MOV-000286,PROD-2458,WH-JAKARTA-01,INBOUND,246,2026-06-25 14:56:06,OP-898
MOV-000287,PROD-1590,WH-BANDUNG-04,ADJUSTMENT_DEFECT,54,2026-06-01 00:33:39,OP-200
MOV-000288,PROD-2445,WH-SURABAYA-02,OUTBOUND,188,2026-06-30 11:55:34,OP-464
MOV-000289,PROD-1151,WH-MEDAN-03,OUTBOUND,226,2026-06-29 11:57:54,OP-275
MOV-000290,PROD-2014,WH-MEDAN-03,OUTBOUND,132,2026-06-21 04:39:35,OP-515
MOV-000291,PROD-0042,WH-JAKARTA-01,OUTBOUND,197,2026-06-29 03:30:12,OP-797
MOV-000292,PROD-0041,WH-MEDAN-03,INBOUND,234,2026-06-10 14:32:36,OP-796
MOV-000293,PROD-1511,WH-JAKARTA-01,INBOUND,45,2026-06-06 03:40:00,OP-684
MOV-000294,PROD-1695,WH-SURABAYA-02,INBOUND,29,2026-06-02 07:31:58,OP-558
MOV-000295,PROD-2447,WH-JAKARTA-01,OUTBOUND,166,2026-06-18 17:49:45,OP-358
MOV-000296,PROD-2230,WH-MEDAN-03,INBOUND,140,2026-06-05 01:32:46,OP-382
MOV-000297,PROD-0744,WH-MEDAN-03,OUTBOUND,60,2026-06-21 10:59:38,OP-274
MOV-000298,PROD-1074,WH-JAKARTA-01,INBOUND,88,2026-06-03 12:49:43,OP-945
MOV-000299,PROD-1432,WH-SURABAYA-02,INBOUND,162,2026-06-17 10:13:58,OP-152
MOV-000300,PROD-0298,WH-JAKARTA-01,RETUR_STOCK,72,2026-06-25 12:15:44,OP-335
MOV-000301,PROD-2193,WH-MEDAN-03,RETUR_STOCK,25,2026-06-12 00:59:07,OP-988
MOV-000302,PROD-0016,WH-SURABAYA-02,RETUR_STOCK,95,2026-06-27 11:40:51,OP-838
MOV-000303,PROD-1076,WH-MEDAN-03,OUTBOUND,14,2026-06-29 08:53:47,OP-507
MOV-000304,PROD-0107,WH-SURABAYA-02,INBOUND,91,2026-06-23 10:17:29,OP-156
MOV-000305,PROD-0219,WH-JAKARTA-01,OUTBOUND,37,2026-06-25 04:19:47,OP-592
MOV-000306,PROD-2385,WH-SURABAYA-02,INBOUND,207,2026-06-16 12:22:17,OP-647
MOV-000307,PROD-0371,WH-BANDUNG-04,INBOUND,109,2026-06-08 01:20:36,OP-885
MOV-000308,PROD-0254,WH-MEDAN-03,INBOUND,87,2026-06-25 01:02:46,OP-449
MOV-000309,PROD-1429,WH-SURABAYA-02,OUTBOUND,207,2026-06-14 03:35:00,OP-399
MOV-000310,PROD-2009,WH-SURABAYA-02,INBOUND,8,2026-06-26 22:02:12,OP-852
MOV-000311,PROD-1723,WH-BANDUNG-04,OUTBOUND,27,2026-06-11 17:25:23,OP-655
MOV-000312,PROD-2233,WH-MEDAN-03,INBOUND,201,2026-06-29 16:12:13,OP-924
MOV-000313,PROD-1313,WH-SURABAYA-02,INBOUND,57,2026-06-24 01:09:57,OP-293
MOV-000314,PROD-0985,WH-JAKARTA-01,INBOUND,117,2026-06-13 14:59:38,OP-306
MOV-000315,PROD-0350,WH-JAKARTA-01,INBOUND,246,2026-06-22 02:30:13,OP-113
MOV-000316,PROD-2108,WH-JAKARTA-01,RETUR_STOCK,137,2026-06-06 14:03:01,OP-686
MOV-000317,PROD-1479,WH-SURABAYA-02,RETUR_STOCK,22,2026-06-14 21:26:24,OP-481
MOV-000318,PROD-0879,WH-SURABAYA-02,INBOUND,21,2026-06-10 18:10:55,OP-619
MOV-000319,PROD-0311,WH-MEDAN-03,RETUR_STOCK,190,2026-06-10 22:13:37,OP-605
MOV-000320,PROD-1115,WH-JAKARTA-01,OUTBOUND,199,2026-06-06 01:39:17,OP-245
MOV-000321,PROD-1322,WH-MEDAN-03,INBOUND,111,2026-06-03 14:10:19,OP-343
MOV-000322,PROD-0280,WH-SURABAYA-02,OUTBOUND,117,2026-06-27 15:11:17,OP-805
MOV-000323,PROD-0967,WH-BANDUNG-04,ADJUSTMENT_DEFECT,126,2026-06-03 20:19:31,OP-668
MOV-000324,PROD-0695,WH-MEDAN-03,INBOUND,204,2026-06-27 17:02:03,OP-321
MOV-000325,PROD-0910,WH-SURABAYA-02,INBOUND,188,2026-06-27 03:50:27,OP-507
MOV-000326,PROD-0271,WH-BANDUNG-04,INBOUND,172,2026-06-19 02:02:17,OP-647
MOV-000327,PROD-1541,WH-MEDAN-03,INBOUND,91,2026-06-06 05:32:45,OP-824
MOV-000328,PROD-1125,WH-SURABAYA-02,INBOUND,219,2026-06-04 02:20:52,OP-759
MOV-000329,PROD-1412,WH-BANDUNG-04,OUTBOUND,6,2026-06-24 04:37:45,OP-110
MOV-000330,PROD-1310,WH-BANDUNG-04,OUTBOUND,125,2026-06-07 22:05:46,OP-536
MOV-000331,PROD-1754,WH-SURABAYA-02,INBOUND,107,2026-06-04 07:37:33,OP-150
MOV-000332,PROD-0841,WH-MEDAN-03,INBOUND,153,2026-06-23 22:08:18,OP-914
MOV-000333,PROD-1822,WH-JAKARTA-01,OUTBOUND,184,2026-06-26 18:40:05,OP-190
MOV-000334,PROD-1004,WH-JAKARTA-01,INBOUND,156,2026-06-19 16:53:43,OP-985
MOV-000335,PROD-0240,WH-MEDAN-03,OUTBOUND,57,2026-06-04 13:49:18,OP-365
MOV-000336,PROD-1640,WH-BANDUNG-04,RETUR_STOCK,170,2026-06-09 10:17:24,OP-443
MOV-000337,PROD-0361,WH-SURABAYA-02,RETUR_STOCK,152,2026-06-26 12:03:18,OP-556
MOV-000338,PROD-0734,WH-SURABAYA-02,OUTBOUND,54,2026-06-19 07:06:49,OP-708
MOV-000339,PROD-0852,WH-MEDAN-03,INBOUND,171,2026-06-18 14:13:47,OP-257
MOV-000340,PROD-0860,WH-MEDAN-03,INBOUND,64,2026-06-23 14:01:13,OP-334
MOV-000341,PROD-0701,WH-MEDAN-03,OUTBOUND,118,2026-06-12 14:03:41,OP-237
MOV-000342,PROD-1351,WH-MEDAN-03,RETUR_STOCK,223,2026-06-24 03:54:36,OP-510
MOV-000343,PROD-0823,WH-JAKARTA-01,INBOUND,112,2026-06-15 23:11:17,OP-597
MOV-000344,PROD-1635,WH-MEDAN-03,INBOUND,43,2026-06-13 07:54:32,OP-177
MOV-000345,PROD-0097,WH-BANDUNG-04,OUTBOUND,75,2026-06-12 12:01:14,OP-374
MOV-000346,PROD-0327,WH-JAKARTA-01,INBOUND,132,2026-06-20 13:53:47,OP-859
MOV-000347,PROD-2121,WH-JAKARTA-01,INBOUND,37,2026-06-06 18:29:41,OP-779
MOV-000348,PROD-0994,WH-SURABAYA-02,ADJUSTMENT_DEFECT,161,2026-06-30 07:23:33,OP-644
MOV-000349,PROD-1280,WH-MEDAN-03,INBOUND,78,2026-06-19 10:54:26,OP-450
MOV-000350,PROD-1767,WH-JAKARTA-01,INBOUND,14,2026-06-18 11:21:48,OP-612
MOV-000351,PROD-0994,WH-JAKARTA-01,OUTBOUND,208,2026-06-13 08:09:55,OP-820
MOV-000352,PROD-0333,WH-BANDUNG-04,OUTBOUND,199,2026-06-27 02:41:18,OP-202
MOV-000353,PROD-1181,WH-MEDAN-03,INBOUND,135,2026-06-27 07:38:26,OP-735
MOV-000354,PROD-1965,WH-MEDAN-03,INBOUND,209,2026-06-07 14:18:36,OP-749
MOV-000355,PROD-0099,WH-MEDAN-03,OUTBOUND,113,2026-06-25 16:18:43,OP-571
MOV-000356,PROD-0244,WH-MEDAN-03,OUTBOUND,163,2026-06-13 14:02:45,OP-107
MOV-000357,PROD-1501,WH-SURABAYA-02,INBOUND,31,2026-06-10 18:10:04,OP-197
MOV-000358,PROD-1465,WH-BANDUNG-04,INBOUND,202,2026-06-28 00:07:42,OP-473
MOV-000359,PROD-1399,WH-JAKARTA-01,OUTBOUND,31,2026-06-11 03:33:25,OP-145
MOV-000360,PROD-0367,WH-BANDUNG-04,OUTBOUND,231,2026-06-04 19:40:49,OP-839
MOV-000361,PROD-1482,WH-SURABAYA-02,OUTBOUND,115,2026-06-23 18:49:07,OP-209
MOV-000362,PROD-2161,WH-BANDUNG-04,OUTBOUND,13,2026-06-04 09:46:25,OP-679
MOV-000363,PROD-1048,WH-SURABAYA-02,OUTBOUND,249,2026-06-03 00:19:26,OP-542
MOV-000364,PROD-0283,WH-JAKARTA-01,INBOUND,10,2026-06-20 02:53:27,OP-608
MOV-000365,PROD-1316,WH-BANDUNG-04,OUTBOUND,138,2026-06-22 00:13:28,OP-723
MOV-000366,PROD-1387,WH-BANDUNG-04,OUTBOUND,236,2026-06-16 13:45:42,OP-967
MOV-000367,PROD-2449,WH-SURABAYA-02,OUTBOUND,30,2026-06-26 23:39:01,OP-594
MOV-000368,PROD-1738,WH-SURABAYA-02,INBOUND,47,2026-06-28 12:20:03,OP-785
MOV-000369,PROD-0422,WH-BANDUNG-04,OUTBOUND,23,2026-06-03 00:23:38,OP-235
MOV-000370,PROD-1267,WH-MEDAN-03,OUTBOUND,20,2026-06-21 03:08:13,OP-128
MOV-000371,PROD-1378,WH-BANDUNG-04,INBOUND,109,2026-06-15 11:51:16,OP-732
MOV-000372,PROD-1412,WH-JAKARTA-01,OUTBOUND,27,2026-06-09 17:53:24,OP-232
MOV-000373,PROD-0475,WH-SURABAYA-02,OUTBOUND,207,2026-06-17 03:52:56,OP-458
MOV-000374,PROD-2453,WH-JAKARTA-01,OUTBOUND,212,2026-06-27 08:37:28,OP-175
MOV-000375,PROD-2084,WH-MEDAN-03,INBOUND,161,2026-06-28 08:50:53,OP-685
MOV-000376,PROD-0358,WH-BANDUNG-04,INBOUND,170,2026-06-06 14:31:55,OP-233
MOV-000377,PROD-0558,WH-MEDAN-03,OUTBOUND,63,2026-06-23 16:48:20,OP-147
MOV-000378,PROD-1351,WH-BANDUNG-04,OUTBOUND,245,2026-06-20 20:05:14,OP-222
MOV-000379,PROD-1068,WH-SURABAYA-02,OUTBOUND,52,2026-06-25 10:19:28,OP-968
MOV-000380,PROD-2368,WH-BANDUNG-04,OUTBOUND,152,2026-06-23 09:01:21,OP-675
MOV-000381,PROD-0738,WH-MEDAN-03,INBOUND,25,2026-06-17 12:30:14,OP-258
MOV-000382,PROD-0025,WH-JAKARTA-01,OUTBOUND,160,2026-06-10 05:04:14,OP-662
MOV-000383,PROD-0640,WH-SURABAYA-02,RETUR_STOCK,182,2026-06-02 14:47:54,OP-841
MOV-000384,PROD-1575,WH-BANDUNG-04,OUTBOUND,37,2026-06-19 07:49:21,OP-838
MOV-000385,PROD-1209,WH-JAKARTA-01,ADJUSTMENT_DEFECT,118,2026-06-06 03:23:07,OP-461
MOV-000386,PROD-0174,WH-MEDAN-03,OUTBOUND,44,2026-06-29 17:06:18,OP-229
MOV-000387,PROD-1418,WH-JAKARTA-01,OUTBOUND,222,2026-06-28 20:28:45,OP-343
MOV-000388,PROD-0186,WH-BANDUNG-04,INBOUND,186,2026-06-13 22:20:04,OP-332
MOV-000389,PROD-1305,WH-BANDUNG-04,INBOUND,14,2026-06-24 09:15:21,OP-821
MOV-000390,PROD-1001,WH-SURABAYA-02,INBOUND,166,2026-06-18 08:15:27,OP-252
MOV-000391,PROD-1319,WH-JAKARTA-01,OUTBOUND,77,2026-06-11 06:27:18,OP-678
MOV-000392,PROD-0528,WH-JAKARTA-01,INBOUND,40,2026-06-09 10:42:29,OP-560
MOV-000393,PROD-0684,WH-BANDUNG-04,OUTBOUND,79,2026-06-03 13:46:53,OP-961
MOV-000394,PROD-2234,WH-SURABAYA-02,ADJUSTMENT_DEFECT,206,2026-06-30 12:04:28,OP-103
MOV-000395,PROD-1568,WH-JAKARTA-01,OUTBOUND,242,2026-06-13 08:40:52,OP-951
MOV-000396,PROD-0575,WH-BANDUNG-04,INBOUND,139,2026-06-09 16:05:20,OP-375
MOV-000397,PROD-2035,WH-SURABAYA-02,ADJUSTMENT_DEFECT,119,2026-06-06 15:54:42,OP-689
MOV-000398,PROD-1885,WH-JAKARTA-01,OUTBOUND,234,2026-06-24 11:02:54,OP-762
MOV-000399,PROD-1325,WH-SURABAYA-02,OUTBOUND,20,2026-06-24 16:02:50,OP-971
MOV-000400,PROD-0309,WH-MEDAN-03,OUTBOUND,183,2026-06-30 15:38:26,OP-302
MOV-000401,PROD-1213,WH-JAKARTA-01,RETUR_STOCK,222,2026-06-07 03:39:56,OP-872
MOV-000402,PROD-1842,WH-BANDUNG-04,OUTBOUND,228,2026-06-08 08:10:29,OP-588
MOV-000403,PROD-1435,WH-BANDUNG-04,OUTBOUND,193,2026-06-10 11:41:39,OP-699
MOV-000404,PROD-0538,WH-JAKARTA-01,OUTBOUND,163,2026-06-17 07:29:09,OP-448
MOV-000405,PROD-0858,WH-MEDAN-03,OUTBOUND,247,2026-06-09 12:03:45,OP-617
MOV-000406,PROD-1575,WH-MEDAN-03,OUTBOUND,164,2026-06-20 14:26:25,OP-265
MOV-000407,PROD-0193,WH-JAKARTA-01,OUTBOUND,49,2026-06-20 10:45:55,OP-707
MOV-000408,PROD-1187,WH-MEDAN-03,INBOUND,208,2026-06-24 22:27:37,OP-205
MOV-000409,PROD-0053,WH-SURABAYA-02,OUTBOUND,31,2026-06-21 22:49:35,OP-451
MOV-000410,PROD-0475,WH-SURABAYA-02,INBOUND,26,2026-06-28 16:43:12,OP-648
MOV-000411,PROD-0174,WH-BANDUNG-04,OUTBOUND,147,2026-06-25 23:17:44,OP-746
MOV-000412,PROD-1220,WH-BANDUNG-04,OUTBOUND,12,2026-06-01 04:09:52,OP-480
MOV-000413,PROD-1814,WH-SURABAYA-02,OUTBOUND,200,2026-06-22 02:40:50,OP-430
MOV-000414,PROD-0700,WH-JAKARTA-01,INBOUND,120,2026-06-25 00:14:58,OP-930
MOV-000415,PROD-2438,WH-SURABAYA-02,OUTBOUND,140,2026-06-14 17:53:58,OP-227
MOV-000416,PROD-0457,WH-SURABAYA-02,RETUR_STOCK,91,2026-06-12 08:03:33,OP-179
MOV-000417,PROD-1355,WH-MEDAN-03,OUTBOUND,121,2026-06-13 15:33:11,OP-539
MOV-000418,PROD-1519,WH-SURABAYA-02,OUTBOUND,20,2026-06-03 04:47:50,OP-962
MOV-000419,PROD-2170,WH-JAKARTA-01,INBOUND,180,2026-06-29 06:17:20,OP-316
MOV-000420,PROD-2466,WH-MEDAN-03,RETUR_STOCK,166,2026-06-04 15:07:47,OP-921
MOV-000421,PROD-0159,WH-MEDAN-03,OUTBOUND,218,2026-06-14 21:32:11,OP-718
MOV-000422,PROD-1838,WH-JAKARTA-01,INBOUND,117,2026-06-17 23:20:26,OP-761
MOV-000423,PROD-0516,WH-MEDAN-03,INBOUND,219,2026-06-26 20:22:20,OP-554
MOV-000424,PROD-1026,WH-SURABAYA-02,OUTBOUND,61,2026-06-24 23:10:21,OP-185
MOV-000425,PROD-0659,WH-JAKARTA-01,INBOUND,137,2026-06-23 11:39:41,OP-389
MOV-000426,PROD-0678,WH-SURABAYA-02,OUTBOUND,233,2026-06-10 14:01:18,OP-715
MOV-000427,PROD-0315,WH-MEDAN-03,INBOUND,48,2026-06-25 07:49:22,OP-268
MOV-000428,PROD-2376,WH-SURABAYA-02,OUTBOUND,75,2026-06-01 16:48:39,OP-119
MOV-000429,PROD-0276,WH-BANDUNG-04,OUTBOUND,41,2026-06-30 12:46:56,OP-906
MOV-000430,PROD-0452,WH-MEDAN-03,OUTBOUND,222,2026-06-16 14:26:25,OP-577
MOV-000431,PROD-1589,WH-MEDAN-03,OUTBOUND,128,2026-06-17 07:05:42,OP-442
MOV-000432,PROD-0486,WH-JAKARTA-01,OUTBOUND,32,2026-06-25 12:02:20,OP-950
MOV-000433,PROD-1131,WH-SURABAYA-02,ADJUSTMENT_DEFECT,72,2026-06-18 20:34:24,OP-570
MOV-000434,PROD-0567,WH-SURABAYA-02,OUTBOUND,117,2026-06-12 18:45:48,OP-409
MOV-000435,PROD-0246,WH-SURABAYA-02,OUTBOUND,228,2026-06-07 03:46:52,OP-812
MOV-000436,PROD-0889,WH-JAKARTA-01,INBOUND,170,2026-06-15 05:46:05,OP-979
MOV-000437,PROD-2212,WH-SURABAYA-02,OUTBOUND,50,2026-06-08 16:49:17,OP-213
MOV-000438,PROD-0001,WH-MEDAN-03,INBOUND,205,2026-06-16 17:51:48,OP-910
MOV-000439,PROD-2185,WH-SURABAYA-02,ADJUSTMENT_DEFECT,104,2026-06-25 05:07:21,OP-417
MOV-000440,PROD-0151,WH-BANDUNG-04,INBOUND,30,2026-06-07 04:36:23,OP-287
MOV-000441,PROD-1768,WH-MEDAN-03,INBOUND,79,2026-06-25 18:36:14,OP-406
MOV-000442,PROD-1511,WH-MEDAN-03,INBOUND,216,2026-06-10 20:04:34,OP-674
MOV-000443,PROD-1249,WH-BANDUNG-04,INBOUND,185,2026-06-26 19:20:22,OP-930
MOV-000444,PROD-1129,WH-BANDUNG-04,INBOUND,195,2026-06-08 07:38:58,OP-578
MOV-000445,PROD-0999,WH-BANDUNG-04,OUTBOUND,116,2026-06-04 21:09:31,OP-946
MOV-000446,PROD-0698,WH-SURABAYA-02,ADJUSTMENT_DEFECT,67,2026-06-26 03:47:11,OP-343
MOV-000447,PROD-1089,WH-JAKARTA-01,INBOUND,116,2026-06-29 05:25:58,OP-696
MOV-000448,PROD-2381,WH-JAKARTA-01,INBOUND,244,2026-06-17 17:24:18,OP-521
MOV-000449,PROD-2420,WH-MEDAN-03,OUTBOUND,170,2026-06-16 08:12:42,OP-262
MOV-000450,PROD-1231,WH-MEDAN-03,INBOUND,147,2026-06-23 19:06:17,OP-494
MOV-000451,PROD-0686,WH-JAKARTA-01,OUTBOUND,103,2026-06-22 22:47:03,OP-233
MOV-000452,PROD-0928,WH-MEDAN-03,INBOUND,13,2026-06-04 06:44:44,OP-454
MOV-000453,PROD-1843,WH-MEDAN-03,OUTBOUND,229,2026-06-05 22:52:38,OP-715
MOV-000454,PROD-1733,WH-SURABAYA-02,INBOUND,79,2026-06-12 17:47:28,OP-181
MOV-000455,PROD-0740,WH-JAKARTA-01,INBOUND,26,2026-06-20 10:43:46,OP-629
MOV-000456,PROD-0271,WH-SURABAYA-02,OUTBOUND,202,2026-06-05 03:17:54,OP-658
MOV-000457,PROD-1973,WH-MEDAN-03,INBOUND,188,2026-06-18 17:24:14,OP-343
MOV-000458,PROD-0711,WH-SURABAYA-02,RETUR_STOCK,41,2026-06-25 22:17:57,OP-809
MOV-000459,PROD-0325,WH-BANDUNG-04,OUTBOUND,61,2026-06-13 16:19:54,OP-171
MOV-000460,PROD-0990,WH-MEDAN-03,OUTBOUND,192,2026-06-20 15:02:51,OP-282
MOV-000461,PROD-1551,WH-SURABAYA-02,RETUR_STOCK,118,2026-06-27 18:21:19,OP-407
MOV-000462,PROD-0798,WH-JAKARTA-01,INBOUND,217,2026-06-14 04:03:45,OP-768
MOV-000463,PROD-1870,WH-JAKARTA-01,OUTBOUND,144,2026-06-17 02:13:52,OP-688
MOV-000464,PROD-1093,WH-SURABAYA-02,INBOUND,139,2026-06-01 05:17:55,OP-910
MOV-000465,PROD-0212,WH-BANDUNG-04,OUTBOUND,198,2026-06-27 00:25:50,OP-581
MOV-000466,PROD-1582,WH-BANDUNG-04,OUTBOUND,107,2026-06-19 04:40:27,OP-845
MOV-000467,PROD-1444,WH-JAKARTA-01,OUTBOUND,45,2026-06-11 19:29:23,OP-560
MOV-000468,PROD-0048,WH-JAKARTA-01,INBOUND,156,2026-06-06 21:50:40,OP-341
MOV-000469,PROD-0231,WH-MEDAN-03,OUTBOUND,222,2026-06-11 13:36:34,OP-877
MOV-000470,PROD-0579,WH-JAKARTA-01,OUTBOUND,157,2026-06-11 23:27:50,OP-761
MOV-000471,PROD-1113,WH-BANDUNG-04,ADJUSTMENT_DEFECT,194,2026-06-17 23:41:55,OP-544
MOV-000472,PROD-1755,WH-SURABAYA-02,OUTBOUND,216,2026-06-13 22:20:01,OP-825
MOV-000473,PROD-2100,WH-JAKARTA-01,INBOUND,236,2026-06-04 21:07:38,OP-908
MOV-000474,PROD-0422,WH-BANDUNG-04,OUTBOUND,109,2026-06-05 10:53:20,OP-572
MOV-000475,PROD-0611,WH-SURABAYA-02,OUTBOUND,110,2026-06-12 18:46:20,OP-591
MOV-000476,PROD-0446,WH-BANDUNG-04,INBOUND,48,2026-06-21 01:05:03,OP-275
MOV-000477,PROD-0961,WH-MEDAN-03,INBOUND,134,2026-06-03 20:18:32,OP-869
MOV-000478,PROD-0131,WH-JAKARTA-01,OUTBOUND,174,2026-06-11 14:15:09,OP-364
MOV-000479,PROD-1672,WH-BANDUNG-04,OUTBOUND,231,2026-06-01 09:36:34,OP-404
MOV-000480,PROD-2422,WH-SURABAYA-02,INBOUND,165,2026-06-21 17:36:05,OP-295
MOV-000481,PROD-2435,WH-SURABAYA-02,RETUR_STOCK,149,2026-06-19 09:50:18,OP-750
MOV-000482,PROD-0336,WH-JAKARTA-01,OUTBOUND,126,2026-06-28 19:43:23,OP-413
MOV-000483,PROD-1141,WH-BANDUNG-04,RETUR_STOCK,195,2026-06-09 09:43:38,OP-302
MOV-000484,PROD-1025,WH-SURABAYA-02,INBOUND,154,2026-06-10 08:25:44,OP-744
MOV-000485,PROD-1653,WH-JAKARTA-01,OUTBOUND,5,2026-06-14 17:17:39,OP-450
MOV-000486,PROD-0538,WH-JAKARTA-01,INBOUND,233,2026-06-22 15:17:47,OP-980
MOV-000487,PROD-0496,WH-BANDUNG-04,OUTBOUND,98,2026-06-14 23:06:14,OP-411
MOV-000488,PROD-0508,WH-SURABAYA-02,INBOUND,242,2026-06-16 22:04:37,OP-737
MOV-000489,PROD-0681,WH-SURABAYA-02,OUTBOUND,202,2026-06-08 05:53:02,OP-573
MOV-000490,PROD-0781,WH-SURABAYA-02,INBOUND,237,2026-06-09 22:34:06,OP-631
MOV-000491,PROD-0760,WH-JAKARTA-01,OUTBOUND,186,2026-06-18 22:42:49,OP-607
MOV-000492,PROD-0128,WH-SURABAYA-02,OUTBOUND,18,2026-06-10 05:11:34,OP-268
MOV-000493,PROD-1293,WH-BANDUNG-04,INBOUND,104,2026-06-11 05:46:12,OP-718
MOV-000494,PROD-2194,WH-JAKARTA-01,INBOUND,229,2026-06-23 12:15:20,OP-987
MOV-000495,PROD-0966,WH-MEDAN-03,INBOUND,106,2026-06-30 18:58:35,OP-485
MOV-000496,PROD-0560,WH-BANDUNG-04,OUTBOUND,235,2026-06-25 16:17:39,OP-470
MOV-000497,PROD-1223,WH-SURABAYA-02,OUTBOUND,57,2026-06-26 07:00:32,OP-587
MOV-000498,PROD-0924,WH-BANDUNG-04,INBOUND,10,2026-06-26 22:57:29,OP-212
MOV-000499,PROD-1628,WH-BANDUNG-04,INBOUND,94,2026-06-19 14:23:23,OP-445
MOV-000500,PROD-2451,WH-BANDUNG-04,OUTBOUND,68,2026-06-19 14:11:48,OP-515
MOV-000501,PROD-2390,WH-JAKARTA-01,INBOUND,92,2026-06-06 08:50:24,OP-870
MOV-000502,PROD-1072,WH-JAKARTA-01,INBOUND,37,2026-06-08 13:18:51,OP-828
MOV-000503,PROD-0541,WH-MEDAN-03,OUTBOUND,76,2026-06-26 14:50:56,OP-971
MOV-000504,PROD-1200,WH-SURABAYA-02,OUTBOUND,48,2026-06-01 02:50:08,OP-414
MOV-000505,PROD-0511,WH-BANDUNG-04,OUTBOUND,111,2026-06-07 17:04:33,OP-328
MOV-000506,PROD-2067,WH-BANDUNG-04,INBOUND,38,2026-06-11 01:25:12,OP-630
MOV-000507,PROD-0355,WH-JAKARTA-01,INBOUND,166,2026-06-17 03:45:26,OP-987
MOV-000508,PROD-0345,WH-BANDUNG-04,OUTBOUND,156,2026-06-16 19:42:18,OP-792
MOV-000509,PROD-1084,WH-MEDAN-03,ADJUSTMENT_DEFECT,6,2026-06-27 04:09:44,OP-763
MOV-000510,PROD-1791,WH-MEDAN-03,OUTBOUND,140,2026-06-15 13:01:07,OP-144
MOV-000511,PROD-2277,WH-JAKARTA-01,INBOUND,121,2026-06-10 09:23:58,OP-954
MOV-000512,PROD-0147,WH-MEDAN-03,OUTBOUND,157,2026-06-08 12:48:18,OP-260
MOV-000513,PROD-2380,WH-SURABAYA-02,OUTBOUND,125,2026-06-24 21:43:00,OP-728
MOV-000514,PROD-2481,WH-JAKARTA-01,OUTBOUND,226,2026-06-13 14:21:32,OP-685
MOV-000515,PROD-0399,WH-MEDAN-03,OUTBOUND,36,2026-06-15 16:44:21,OP-148
MOV-000516,PROD-1724,WH-MEDAN-03,INBOUND,60,2026-06-14 00:30:03,OP-881
MOV-000517,PROD-1435,WH-MEDAN-03,OUTBOUND,98,2026-06-16 02:03:40,OP-925
MOV-000518,PROD-0587,WH-JAKARTA-01,OUTBOUND,11,2026-06-19 18:09:12,OP-331
MOV-000519,PROD-1295,WH-JAKARTA-01,OUTBOUND,180,2026-06-21 15:33:34,OP-376
MOV-000520,PROD-2394,WH-SURABAYA-02,OUTBOUND,92,2026-06-06 21:42:44,OP-646
