log_id,session_id,user_id,hit_timestamp,page_url,ip_address,device_type,response_time_ms
LOG-0000245,SES-988767,USR-1309,2026-06-10 16:56:40,/search,175.48.4.28,Mobile-iOS,785
LOG-0000246,SES-653392,USR-1051,2026-06-02 07:25:23,/search,205.28.8.58,Desktop-MacOS,195
LOG-0000247,SES-936979,USR-1384,2026-06-21 03:16:23,/search,208.38.3.119,Mobile-iOS,798
LOG-0000248,SES-153929,USR-2250,2026-06-16 09:16:02,/checkout,215.29.1.179,Mobile-Android,1271
LOG-0000249,SES-736592,USR-0581,2026-06-16 00:22:07,/home,169.74.5.106,Mobile-Android,1036
LOG-0000250,SES-595273,USR-2418,2026-06-13 13:24:45,/search,195.61.6.146,Desktop-Windows,900
LOG-0000251,SES-791218,USR-0533,2026-06-10 16:07:49,/checkout,142.48.1.63,Mobile-iOS,1328
LOG-0000252,SES-649923,USR-1176,2026-06-08 18:19:34,/search,120.89.7.243,Desktop-Windows,1105
LOG-0000253,SES-645611,USR-1126,2026-06-22 23:16:24,/search,218.94.1.199,Mobile-Android,1427
LOG-0000254,SES-562440,USR-0899,2026-06-14 15:00:09,/payment/success,140.17.6.104,Desktop-Windows,1416
LOG-0000255,SES-432335,USR-1470,2026-06-11 00:38:17,/cart/add,204.65.2.107,Mobile-Android,596
LOG-0000256,SES-382258,USR-1253,2026-06-20 13:27:25,/home,160.13.5.241,Mobile-iOS,1067
LOG-0000257,SES-304497,USR-0770,2026-06-07 18:52:27,/home,147.25.4.61,Mobile-Android,1393
LOG-0000258,SES-976618,USR-0834,2026-06-04 14:28:14,/checkout,162.72.6.151,Mobile-Android,631
LOG-0000259,SES-703186,USR-1905,2026-06-19 16:19:15,/search,127.61.6.218,Desktop-Windows,1142
LOG-0000260,SES-407301,USR-2284,2026-06-27 15:15:48,/payment/success,130.46.3.157,Desktop-Windows,934
LOG-0000261,SES-355882,USR-2210,2026-06-25 06:47:35,/payment/success,202.31.5.41,Mobile-iOS,70
LOG-0000262,SES-444650,USR-0554,2026-06-15 22:13:20,/product/view,176.51.9.97,Mobile-Android,1357
LOG-0000263,SES-354880,USR-1092,2026-06-10 17:31:07,/product/view,209.20.1.22,Mobile-iOS,1321
LOG-0000264,SES-937818,USR-1197,2026-06-27 11:13:09,/checkout,110.11.2.139,Mobile-iOS,1191
LOG-0000265,SES-904932,USR-1661,2026-06-15 03:32:51,/cart/add,154.73.1.240,Desktop-Windows,1059
LOG-0000266,SES-479547,USR-0559,2026-06-13 13:09:08,/search,201.99.2.254,Mobile-iOS,271
LOG-0000267,SES-342106,USR-0261,2026-06-22 15:11:00,/cart/add,106.10.7.46,Desktop-MacOS,191
LOG-0000268,SES-577963,USR-2265,2026-06-05 01:00:07,/search,104.27.4.252,Mobile-iOS,1048
LOG-0000269,SES-430108,USR-1841,2026-06-30 03:49:39,/search,207.56.5.171,Mobile-iOS,721
LOG-0000270,SES-884532,USR-1148,2026-06-08 04:43:48,/checkout,173.21.0.43,Desktop-Windows,838
LOG-0000271,SES-221023,USR-0805,2026-06-01 14:52:13,/search,214.49.5.26,Mobile-Android,1008
LOG-0000272,SES-826739,USR-1186,2026-06-23 16:09:57,/payment/success,104.84.1.253,Mobile-iOS,547
LOG-0000273,SES-352755,USR-2249,2026-06-15 05:27:09,/payment/success,105.88.0.211,Mobile-Android,927
LOG-0000274,SES-566624,USR-2450,2026-06-14 12:42:44,/search,218.34.2.230,Mobile-iOS,812
LOG-0000275,SES-868394,USR-0275,2026-06-22 13:41:50,/product/view,150.72.1.69,Desktop-Windows,1454
LOG-0000276,SES-529838,USR-0206,2026-06-14 13:34:18,/home,175.47.9.215,Mobile-iOS,813
LOG-0000277,SES-479459,USR-1724,2026-06-10 04:51:03,/search,167.19.9.73,Desktop-MacOS,1209
LOG-0000278,SES-183561,USR-0867,2026-06-20 15:34:22,/home,117.18.7.156,Desktop-MacOS,114
LOG-0000279,SES-469082,USR-0093,2026-06-20 00:21:47,/cart/add,209.43.2.165,Desktop-Windows,1063
LOG-0000280,SES-687681,USR-1066,2026-06-22 05:05:23,/search,199.99.8.25,Desktop-MacOS,167
LOG-0000281,SES-630205,USR-2427,2026-06-18 06:31:45,/product/view,163.87.3.177,Desktop-Windows,783
LOG-0000282,SES-180157,USR-1352,2026-06-02 07:24:36,/cart/add,136.14.6.219,Desktop-MacOS,935
LOG-0000283,SES-479895,USR-2113,2026-06-13 23:12:48,/payment/success,143.95.2.178,Mobile-Android,742
LOG-0000284,SES-785066,USR-0365,2026-06-30 03:40:00,/product/view,160.67.5.244,Mobile-Android,185
LOG-0000285,SES-607672,USR-0821,2026-06-10 04:50:05,/product/view,165.49.4.168,Desktop-Windows,437
LOG-0000286,SES-734617,USR-1508,2026-06-10 20:35:28,/checkout,190.61.6.207,Mobile-Android,816
LOG-0000287,SES-341539,USR-2030,2026-06-20 21:03:56,/product/view,219.40.4.171,Desktop-Windows,1278
LOG-0000288,SES-570777,USR-1925,2026-06-04 19:06:25,/home,141.36.3.119,Mobile-iOS,609
LOG-0000289,SES-924499,USR-1086,2026-06-19 10:59:05,/home,119.29.0.21,Mobile-iOS,1237
LOG-0000290,SES-539196,USR-1297,2026-06-10 21:57:45,/product/view,107.85.1.38,Mobile-iOS,1248
LOG-0000291,SES-340924,USR-2277,2026-06-21 07:37:58,/home,113.67.2.39,Desktop-Windows,583
LOG-0000292,SES-696998,USR-1044,2026-06-07 19:46:13,/cart/add,192.19.4.198,Mobile-iOS,425
LOG-0000293,SES-968033,USR-0003,2026-06-13 19:48:43,/home,142.98.5.149,Mobile-iOS,1187
LOG-0000294,SES-966945,USR-1754,2026-06-21 10:34:47,/payment/success,130.71.6.105,Desktop-Windows,1362
LOG-0000295,SES-231366,USR-0911,2026-06-24 19:04:12,/search,115.92.8.187,Desktop-MacOS,839
LOG-0000296,SES-663731,USR-0307,2026-06-09 20:32:07,/cart/add,175.48.3.230,Desktop-MacOS,991
LOG-0000297,SES-356842,USR-2480,2026-06-20 08:19:30,/home,160.93.0.94,Desktop-Windows,571
LOG-0000298,SES-914165,USR-0136,2026-06-30 17:33:25,/checkout,120.60.3.89,Mobile-Android,1062
LOG-0000299,SES-527417,USR-1933,2026-06-23 20:03:40,/cart/add,108.16.0.216,Desktop-MacOS,1016
LOG-0000300,SES-806850,USR-2241,2026-06-17 09:38:39,/checkout,209.42.6.48,Desktop-MacOS,199
LOG-0000301,SES-713160,USR-1609,2026-06-04 17:14:49,/payment/success,204.73.7.169,Mobile-iOS,319
LOG-0000302,SES-798249,USR-1439,2026-06-27 07:03:54,/checkout,223.60.5.116,Desktop-Windows,1221
LOG-0000303,SES-244850,USR-0873,2026-06-16 20:04:00,/search,117.51.6.169,Desktop-MacOS,1397
LOG-0000304,SES-734960,USR-1142,2026-06-19 06:10:08,/search,140.82.2.2,Mobile-Android,1198
LOG-0000305,SES-372922,USR-0666,2026-06-12 16:05:58,/home,211.31.4.107,Desktop-Windows,1466
LOG-0000306,SES-934515,USR-0209,2026-06-12 01:52:02,/home,111.72.5.38,Desktop-Windows,769
LOG-0000307,SES-400820,USR-0952,2026-06-23 09:14:22,/product/view,105.27.3.132,Mobile-iOS,617
LOG-0000308,SES-458163,USR-1058,2026-06-24 01:12:04,/search,177.73.4.233,Mobile-Android,764
LOG-0000309,SES-429089,USR-0649,2026-06-12 06:34:50,/home,125.33.6.10,Mobile-iOS,486
LOG-0000310,SES-223694,USR-1342,2026-06-29 20:13:05,/cart/add,198.11.5.183,Desktop-MacOS,730
LOG-0000311,SES-185465,USR-2168,2026-06-04 00:08:31,/home,143.88.5.87,Desktop-MacOS,1008
LOG-0000312,SES-528346,USR-0627,2026-06-08 05:38:42,/home,100.23.7.198,Desktop-Windows,1355
LOG-0000313,SES-541474,USR-0525,2026-06-25 17:39:14,/cart/add,205.74.3.55,Mobile-iOS,75
LOG-0000314,SES-629558,USR-1605,2026-06-03 22:59:09,/cart/add,118.52.8.71,Mobile-Android,1070
LOG-0000315,SES-255607,USR-1869,2026-06-12 08:32:04,/cart/add,167.60.8.152,Mobile-Android,1413
LOG-0000316,SES-703992,USR-0769,2026-06-21 17:40:24,/checkout,178.88.3.112,Desktop-Windows,1314
LOG-0000317,SES-618206,USR-2095,2026-06-06 14:07:23,/cart/add,198.15.7.247,Desktop-MacOS,1176
LOG-0000318,SES-763360,USR-0772,2026-06-29 19:54:39,/search,192.85.8.75,Mobile-iOS,260
LOG-0000319,SES-910176,USR-0740,2026-06-05 08:09:54,/checkout,168.68.0.73,Desktop-Windows,979
LOG-0000320,SES-307727,USR-0522,2026-06-20 17:01:15,/payment/success,142.12.6.151,Desktop-Windows,666
LOG-0000321,SES-288655,USR-1401,2026-06-28 17:25:40,/home,180.18.7.213,Desktop-Windows,141
LOG-0000322,SES-576126,USR-2182,2026-06-21 14:04:10,/product/view,212.63.7.235,Mobile-Android,622
LOG-0000323,SES-116265,USR-0248,2026-06-04 03:10:40,/cart/add,213.87.9.60,Desktop-MacOS,1299
LOG-0000324,SES-274872,USR-1342,2026-06-14 12:44:58,/cart/add,218.50.9.58,Mobile-iOS,888
LOG-0000325,SES-226656,USR-2484,2026-06-05 16:38:06,/product/view,157.43.4.229,Desktop-MacOS,420
LOG-0000326,SES-538960,USR-1859,2026-06-28 13:07:00,/search,183.14.3.172,Mobile-Android,421
LOG-0000327,SES-376169,USR-0686,2026-06-28 15:48:32,/product/view,215.84.4.102,Mobile-Android,357
LOG-0000328,SES-902694,USR-0586,2026-06-19 14:47:19,/payment/success,133.10.8.59,Desktop-MacOS,1268
LOG-0000329,SES-681517,USR-2399,2026-06-06 11:46:46,/checkout,105.38.7.62,Mobile-iOS,776
LOG-0000330,SES-845937,USR-0143,2026-06-20 02:11:18,/product/view,150.10.6.13,Mobile-Android,396
LOG-0000331,SES-592684,USR-0967,2026-06-14 05:15:42,/checkout,222.19.4.138,Desktop-Windows,111
LOG-0000332,SES-878938,USR-0718,2026-06-16 01:17:17,/payment/success,204.79.6.5,Desktop-Windows,835
LOG-0000333,SES-205901,USR-0643,2026-06-23 22:58:08,/payment/success,164.91.4.197,Desktop-MacOS,851
LOG-0000334,SES-232537,USR-0370,2026-06-05 15:38:34,/home,176.94.0.128,Desktop-Windows,1129
LOG-0000335,SES-135730,USR-1110,2026-06-15 11:14:00,/cart/add,174.37.8.170,Desktop-Windows,981
LOG-0000336,SES-974364,USR-0787,2026-06-21 19:09:59,/cart/add,170.46.1.219,Desktop-MacOS,401
LOG-0000337,SES-552376,USR-1484,2026-06-12 01:49:56,/payment/success,130.59.8.186,Desktop-MacOS,1318
LOG-0000338,SES-125093,USR-0950,2026-06-01 10:22:35,/checkout,142.32.8.168,Desktop-MacOS,293
LOG-0000339,SES-823566,USR-1349,2026-06-13 13:44:26,/search,125.11.6.21,Mobile-Android,139
LOG-0000340,SES-275044,USR-0522,2026-06-09 13:36:14,/search,142.92.3.243,Mobile-iOS,336
LOG-0000341,SES-176561,USR-1953,2026-06-03 08:36:51,/search,161.12.1.34,Desktop-Windows,1253
LOG-0000342,SES-238808,USR-2445,2026-06-19 20:38:14,/checkout,219.43.2.169,Mobile-iOS,255
LOG-0000343,SES-639908,USR-0355,2026-06-03 01:47:23,/search,137.95.4.107,Desktop-MacOS,214
LOG-0000344,SES-655021,USR-0947,2026-06-19 10:55:22,/search,120.64.3.187,Mobile-iOS,993
LOG-0000345,SES-506967,USR-2336,2026-06-19 03:38:53,/search,120.56.1.196,Mobile-iOS,60
LOG-0000346,SES-542875,USR-1483,2026-06-04 05:12:21,/payment/success,219.46.4.139,Desktop-MacOS,643
LOG-0000347,SES-471581,USR-1648,2026-06-24 20:56:14,/home,188.80.1.20,Mobile-Android,128
LOG-0000348,SES-233644,USR-0536,2026-06-16 18:35:56,/payment/success,119.25.0.245,Mobile-iOS,1392
LOG-0000349,SES-521860,USR-1315,2026-06-07 03:22:33,/home,130.18.4.248,Desktop-MacOS,840
LOG-0000350,SES-830782,USR-2216,2026-06-19 03:48:31,/payment/success,122.24.7.87,Mobile-iOS,1319
LOG-0000351,SES-683994,USR-0950,2026-06-15 11:43:02,/cart/add,115.74.8.120,Desktop-Windows,681
LOG-0000352,SES-353162,USR-0621,2026-06-24 22:06:39,/product/view,165.25.7.172,Desktop-MacOS,843
LOG-0000353,SES-846568,USR-0428,2026-06-06 04:05:10,/checkout,178.45.1.92,Desktop-Windows,1403
LOG-0000354,SES-407643,USR-1726,2026-06-29 17:10:50,/home,200.21.5.46,Desktop-MacOS,1049
LOG-0000355,SES-224811,USR-2403,2026-06-12 05:22:52,/search,149.34.8.242,Mobile-Android,1007
LOG-0000356,SES-453169,USR-2244,2026-06-21 00:48:54,/search,132.12.9.206,Desktop-MacOS,117
LOG-0000357,SES-964776,USR-0545,2026-06-14 04:40:02,/product/view,201.21.1.42,Mobile-iOS,1116
LOG-0000358,SES-452993,USR-0824,2026-06-24 11:10:19,/search,118.53.2.134,Mobile-Android,951
LOG-0000359,SES-720209,USR-1003,2026-06-17 20:28:18,/payment/success,204.98.8.50,Mobile-iOS,1440
LOG-0000360,SES-738328,USR-0659,2026-06-10 14:37:38,/payment/success,161.90.5.8,Desktop-MacOS,615
LOG-0000361,SES-746582,USR-2059,2026-06-02 03:02:55,/product/view,143.59.6.27,Desktop-Windows,847
LOG-0000362,SES-213006,USR-2444,2026-06-22 01:32:21,/product/view,203.75.6.55,Desktop-Windows,961
LOG-0000363,SES-857260,USR-0731,2026-06-26 08:11:05,/payment/success,121.34.9.164,Mobile-Android,1322
LOG-0000364,SES-147435,USR-1833,2026-06-01 22:18:14,/cart/add,161.85.1.250,Mobile-iOS,826
LOG-0000365,SES-177335,USR-0409,2026-06-26 08:56:49,/payment/success,195.39.7.143,Mobile-Android,1048
LOG-0000366,SES-874633,USR-2410,2026-06-27 00:39:13,/checkout,198.68.6.83,Desktop-MacOS,1042
LOG-0000367,SES-472200,USR-0084,2026-06-21 17:56:03,/checkout,182.57.3.231,Desktop-Windows,1002
LOG-0000368,SES-570700,USR-2204,2026-06-05 10:37:09,/checkout,105.14.7.49,Mobile-iOS,662
LOG-0000369,SES-528736,USR-0707,2026-06-18 20:31:48,/checkout,100.83.5.5,Desktop-Windows,375
LOG-0000370,SES-761475,USR-1962,2026-06-28 15:57:08,/product/view,185.57.5.107,Desktop-Windows,753
LOG-0000371,SES-571600,USR-1448,2026-06-25 00:35:13,/search,195.10.5.221,Desktop-MacOS,930
LOG-0000372,SES-876677,USR-0134,2026-06-06 23:08:23,/product/view,159.20.2.216,Mobile-Android,1131
LOG-0000373,SES-975356,USR-0788,2026-06-16 04:37:08,/cart/add,112.86.8.144,Desktop-MacOS,1418
LOG-0000374,SES-556854,USR-0864,2026-06-12 20:06:02,/product/view,198.24.9.35,Mobile-iOS,1067
LOG-0000375,SES-403343,USR-0667,2026-06-18 00:55:50,/payment/success,160.73.8.142,Mobile-Android,165
LOG-0000376,SES-894464,USR-0277,2026-06-07 10:05:00,/search,192.53.1.160,Mobile-Android,1357
LOG-0000377,SES-600281,USR-1776,2026-06-23 17:22:07,/checkout,203.14.5.63,Desktop-Windows,426
LOG-0000378,SES-834122,USR-0882,2026-06-03 22:32:08,/payment/success,139.78.6.76,Desktop-Windows,821
LOG-0000379,SES-241144,USR-2061,2026-06-15 14:11:20,/home,104.23.0.241,Desktop-MacOS,108
LOG-0000380,SES-869070,USR-2390,2026-06-01 00:48:48,/payment/success,138.95.2.179,Desktop-MacOS,734
LOG-0000381,SES-292362,USR-2083,2026-06-10 20:33:10,/cart/add,133.58.2.72,Mobile-Android,1011
LOG-0000382,SES-858862,USR-1238,2026-06-15 00:11:20,/payment/success,143.62.1.250,Desktop-MacOS,1471
LOG-0000383,SES-903162,USR-2453,2026-06-01 08:58:29,/home,167.56.1.128,Mobile-Android,1295
LOG-0000384,SES-718196,USR-0159,2026-06-10 05:01:52,/search,139.48.6.6,Desktop-Windows,1104
LOG-0000385,SES-959943,USR-1134,2026-06-01 11:14:09,/search,103.46.5.48,Mobile-iOS,773
LOG-0000386,SES-634117,USR-1852,2026-06-12 15:04:35,/home,191.21.2.239,Desktop-MacOS,413
LOG-0000387,SES-187859,USR-0279,2026-06-10 09:56:29,/search,167.87.9.219,Desktop-MacOS,404
LOG-0000388,SES-259652,USR-0111,2026-06-21 03:33:51,/payment/success,112.56.1.25,Desktop-MacOS,235
LOG-0000389,SES-108161,USR-2479,2026-06-07 22:26:21,/home,133.52.5.228,Desktop-Windows,518
LOG-0000390,SES-722385,USR-0542,2026-06-18 10:01:55,/search,115.33.9.55,Mobile-Android,1434
LOG-0000391,SES-721856,USR-1139,2026-06-08 19:09:29,/search,174.20.3.13,Mobile-iOS,910
LOG-0000392,SES-487840,USR-0360,2026-06-19 05:10:51,/cart/add,135.49.8.194,Desktop-MacOS,1364
LOG-0000393,SES-806642,USR-2420,2026-06-24 09:15:42,/product/view,169.20.8.240,Desktop-MacOS,1428
LOG-0000394,SES-780950,USR-1239,2026-06-28 00:17:24,/home,173.98.8.77,Mobile-Android,661
LOG-0000395,SES-575557,USR-1757,2026-06-18 18:48:39,/checkout,216.80.4.26,Mobile-Android,621
LOG-0000396,SES-497803,USR-0955,2026-06-05 08:01:34,/cart/add,214.61.0.80,Desktop-MacOS,1095
LOG-0000397,SES-436002,USR-2307,2026-06-23 00:10:12,/cart/add,217.63.1.169,Mobile-iOS,562
LOG-0000398,SES-559891,USR-2168,2026-06-02 08:25:51,/product/view,142.44.0.36,Mobile-Android,551
LOG-0000399,SES-285306,USR-0976,2026-06-21 07:16:57,/search,108.22.9.2,Desktop-Windows,854
LOG-0000400,SES-633376,USR-0913,2026-06-25 19:56:23,/payment/success,113.71.0.121,Mobile-Android,1206
LOG-0000401,SES-857630,USR-1152,2026-06-21 01:22:48,/checkout,203.56.6.139,Desktop-MacOS,1365
LOG-0000402,SES-716647,USR-0723,2026-06-16 11:57:05,/cart/add,113.43.2.152,Desktop-MacOS,1347
LOG-0000403,SES-392866,USR-1712,2026-06-27 19:26:40,/cart/add,220.81.3.21,Desktop-MacOS,627
LOG-0000404,SES-910555,USR-0325,2026-06-14 12:55:15,/search,142.31.2.167,Mobile-Android,142
LOG-0000405,SES-201605,USR-1530,2026-06-15 00:44:10,/cart/add,217.82.1.162,Desktop-Windows,1165
LOG-0000406,SES-343545,USR-1550,2026-06-19 09:07:13,/checkout,203.12.7.56,Mobile-Android,1228
LOG-0000407,SES-411792,USR-1074,2026-06-13 10:29:04,/product/view,193.26.2.189,Mobile-Android,1355
LOG-0000408,SES-617255,USR-1946,2026-06-27 15:26:22,/checkout,222.97.8.62,Desktop-MacOS,763
LOG-0000409,SES-457687,USR-1608,2026-06-23 15:48:12,/cart/add,152.10.8.225,Desktop-MacOS,1274
LOG-0000410,SES-150633,USR-2117,2026-06-27 23:46:48,/home,134.83.3.127,Mobile-iOS,1224
LOG-0000411,SES-691534,USR-0391,2026-06-13 20:37:53,/payment/success,170.40.0.111,Desktop-MacOS,347
LOG-0000412,SES-642824,USR-2431,2026-06-11 06:01:26,/product/view,127.88.6.50,Mobile-iOS,1025
LOG-0000413,SES-650705,USR-0016,2026-06-19 23:53:38,/payment/success,205.77.4.89,Desktop-Windows,242
LOG-0000414,SES-707993,USR-0846,2026-06-25 16:38:40,/checkout,117.61.9.106,Desktop-MacOS,282
LOG-0000415,SES-632915,USR-0869,2026-06-01 12:15:09,/product/view,216.84.4.69,Mobile-Android,153
LOG-0000416,SES-985066,USR-0568,2026-06-15 07:41:33,/product/view,131.88.1.181,Mobile-Android,1266
LOG-0000417,SES-547416,USR-2180,2026-06-12 06:41:41,/search,153.42.9.128,Mobile-iOS,653
LOG-0000418,SES-399113,USR-2020,2026-06-01 07:37:06,/product/view,100.24.6.152,Desktop-Windows,1138
LOG-0000419,SES-438480,USR-2321,2026-06-11 11:07:44,/product/view,124.42.2.148,Desktop-Windows,1118
LOG-0000420,SES-502724,USR-1647,2026-06-19 15:44:47,/cart/add,123.92.9.31,Mobile-Android,1371
LOG-0000421,SES-434053,USR-0357,2026-06-14 22:35:40,/checkout,223.95.3.34,Desktop-Windows,1399
LOG-0000422,SES-894086,USR-1657,2026-06-20 07:16:01,/cart/add,191.15.3.64,Mobile-iOS,1296
LOG-0000423,SES-287082,USR-2281,2026-06-12 07:18:49,/payment/success,195.15.1.176,Desktop-Windows,927
LOG-0000424,SES-250152,USR-0036,2026-06-08 18:29:27,/home,150.27.3.71,Mobile-iOS,1190
LOG-0000425,SES-143971,USR-2461,2026-06-20 03:04:01,/payment/success,222.24.9.1,Mobile-Android,276
LOG-0000426,SES-953527,USR-1028,2026-06-25 19:00:10,/product/view,183.36.1.213,Desktop-MacOS,470
LOG-0000427,SES-870310,USR-2092,2026-06-24 06:39:13,/checkout,189.11.6.28,Mobile-Android,74
LOG-0000428,SES-866493,USR-0114,2026-06-11 01:32:10,/product/view,143.36.7.37,Desktop-MacOS,687
LOG-0000429,SES-320914,USR-1773,2026-06-06 06:43:05,/home,118.92.1.223,Mobile-iOS,909
LOG-0000430,SES-551451,USR-2445,2026-06-11 18:29:29,/product/view,147.51.6.97,Desktop-Windows,1046
LOG-0000431,SES-644352,USR-1198,2026-06-13 14:44:27,/cart/add,184.76.4.114,Desktop-MacOS,583
LOG-0000432,SES-391772,USR-1279,2026-06-13 14:03:01,/payment/success,184.35.2.53,Desktop-MacOS,838
LOG-0000433,SES-703075,USR-0466,2026-06-14 06:43:27,/home,149.55.3.223,Desktop-Windows,1000
LOG-0000434,SES-745374,USR-1488,2026-06-27 00:04:27,/checkout,185.94.3.126,Mobile-iOS,1142
LOG-0000435,SES-429638,USR-0847,2026-06-01 02:34:50,/search,162.45.6.13,Desktop-Windows,759
LOG-0000436,SES-204298,USR-0502,2026-06-17 03:19:14,/home,132.10.6.119,Mobile-Android,1050
LOG-0000437,SES-464218,USR-0441,2026-06-22 11:01:20,/search,120.17.0.192,Desktop-Windows,983
LOG-0000438,SES-398624,USR-2117,2026-06-10 14:28:42,/cart/add,158.77.4.53,Desktop-MacOS,1281
LOG-0000439,SES-273636,USR-0326,2026-06-01 23:39:46,/home,152.24.4.37,Desktop-MacOS,1344
LOG-0000440,SES-224309,USR-1766,2026-06-22 09:55:23,/home,136.45.2.110,Mobile-iOS,1475
LOG-0000441,SES-401825,USR-0067,2026-06-19 06:20:13,/checkout,198.11.7.202,Desktop-MacOS,1120
LOG-0000442,SES-387150,USR-0304,2026-06-28 12:16:52,/payment/success,197.77.1.151,Desktop-MacOS,1304
LOG-0000443,SES-610274,USR-0972,2026-06-19 08:41:25,/product/view,158.54.4.165,Desktop-MacOS,1094
LOG-0000444,SES-560237,USR-0484,2026-06-10 02:04:48,/search,128.67.3.177,Desktop-Windows,128
LOG-0000445,SES-334496,USR-0929,2026-06-24 06:01:20,/product/view,210.45.7.247,Desktop-Windows,1359
LOG-0000446,SES-277545,USR-1441,2026-06-24 09:25:23,/product/view,149.44.2.123,Desktop-Windows,901
LOG-0000447,SES-402491,USR-0149,2026-06-22 14:10:07,/cart/add,128.66.2.5,Mobile-Android,330
LOG-0000448,SES-372031,USR-2296,2026-06-16 16:03:38,/cart/add,199.40.7.99,Desktop-MacOS,1252
LOG-0000449,SES-735615,USR-1125,2026-06-22 18:21:59,/checkout,128.80.8.165,Mobile-iOS,517
LOG-0000450,SES-890069,USR-0096,2026-06-16 18:52:43,/home,219.28.1.69,Mobile-iOS,1159
LOG-0000451,SES-211274,USR-0282,2026-06-29 15:20:27,/checkout,192.57.8.66,Mobile-Android,1454
LOG-0000452,SES-342928,USR-2370,2026-06-19 04:49:26,/search,188.22.4.221,Desktop-Windows,1034
LOG-0000453,SES-798806,USR-0529,2026-06-10 10:26:22,/cart/add,184.76.4.192,Mobile-Android,506
LOG-0000454,SES-392163,USR-2311,2026-06-11 19:40:14,/checkout,151.12.1.146,Mobile-Android,1175
LOG-0000455,SES-247852,USR-1643,2026-06-10 17:50:30,/search,222.23.3.231,Desktop-MacOS,1130
LOG-0000456,SES-200638,USR-0580,2026-06-09 12:58:22,/search,136.42.3.194,Mobile-Android,1365
LOG-0000457,SES-316890,USR-1664,2026-06-04 13:08:09,/payment/success,222.95.8.220,Desktop-MacOS,1165
LOG-0000458,SES-678985,USR-2342,2026-06-26 14:27:53,/search,178.83.8.236,Mobile-Android,890
LOG-0000459,SES-979535,USR-1632,2026-06-08 03:06:57,/home,123.90.7.251,Desktop-MacOS,838
LOG-0000460,SES-633408,USR-2443,2026-06-26 19:03:30,/search,167.10.2.246,Mobile-Android,547
LOG-0000461,SES-891533,USR-0810,2026-06-29 02:01:06,/payment/success,102.51.8.108,Mobile-Android,1250
LOG-0000462,SES-277054,USR-0693,2026-06-25 17:53:50,/payment/success,172.53.0.124,Mobile-iOS,1151
LOG-0000463,SES-128678,USR-0235,2026-06-27 14:18:13,/product/view,124.33.1.188,Mobile-Android,488
LOG-0000464,SES-727459,USR-0952,2026-06-15 02:19:57,/checkout,139.64.4.179,Mobile-Android,259
LOG-0000465,SES-141675,USR-1855,2026-06-20 06:00:16,/checkout,202.44.9.52,Mobile-Android,1221
LOG-0000466,SES-666052,USR-1361,2026-06-12 10:40:07,/search,180.61.9.145,Desktop-MacOS,37
LOG-0000467,SES-664045,USR-1032,2026-06-18 04:01:53,/checkout,172.55.1.98,Mobile-iOS,1225
LOG-0000468,SES-937803,USR-1467,2026-06-19 08:58:17,/checkout,160.89.3.228,Mobile-iOS,1413
LOG-0000469,SES-304611,USR-1965,2026-06-23 17:36:25,/checkout,131.51.0.220,Mobile-iOS,224
LOG-0000470,SES-106988,USR-0539,2026-06-23 23:27:23,/home,143.55.7.195,Desktop-MacOS,1322
LOG-0000471,SES-612088,USR-0820,2026-06-27 11:20:43,/checkout,130.78.5.127,Desktop-Windows,1072
LOG-0000472,SES-972944,USR-1682,2026-06-11 17:50:11,/product/view,129.65.8.5,Desktop-MacOS,383
LOG-0000473,SES-962347,USR-0272,2026-06-17 03:18:37,/checkout,188.19.1.145,Desktop-MacOS,1102
LOG-0000474,SES-127029,USR-1029,2026-06-09 02:34:21,/search,214.27.3.106,Mobile-iOS,493
LOG-0000475,SES-487491,USR-1923,2026-06-09 02:27:46,/payment/success,210.15.3.120,Desktop-MacOS,385
LOG-0000476,SES-313008,USR-1243,2026-06-09 11:27:24,/checkout,152.78.1.27,Mobile-iOS,879
LOG-0000477,SES-395528,USR-1142,2026-06-01 04:11:55,/search,187.80.7.184,Desktop-MacOS,1003
LOG-0000478,SES-698910,USR-0593,2026-06-14 00:12:35,/product/view,117.38.3.56,Mobile-Android,1211
LOG-0000479,SES-547220,USR-1606,2026-06-15 20:08:49,/search,147.22.0.66,Mobile-iOS,95
LOG-0000480,SES-867651,USR-0115,2026-06-07 12:44:27,/home,101.85.6.31,Desktop-Windows,888
LOG-0000481,SES-566432,USR-2311,2026-06-29 19:08:01,/payment/success,135.92.9.228,Mobile-Android,600
