product_id,nama_produk,kategori,harga_modal_idr,harga_jual_idr,is_active
PROD-1716,Product Premium Type-1716,Apparel,7261190,9016539,True
PROD-1717,Product Premium Type-1717,Beauty & Health,2262300,3116932,True
PROD-1718,Product Premium Type-1718,Beauty & Health,4250389,5678198,True
PROD-1719,Product Premium Type-1719,Home & Living,5585595,6553151,True
PROD-1720,Product Premium Type-1720,Books,2646158,3450194,True
PROD-1721,Product Premium Type-1721,Apparel,3176478,3980096,True
PROD-1722,Product Premium Type-1722,Apparel,6168243,7701490,True
PROD-1723,Product Premium Type-1723,Apparel,2463064,3277542,True
PROD-1724,Product Premium Type-1724,Home & Living,5779640,7205462,False
PROD-1725,Product Premium Type-1725,Beauty & Health,4255207,5885241,True
PROD-1726,Product Premium Type-1726,Home & Living,5471441,6408356,True
PROD-1727,Product Premium Type-1727,Beauty & Health,2023173,2727472,True
PROD-1728,Product Premium Type-1728,Automotive,5883204,8193882,True
PROD-1729,Product Premium Type-1729,Home & Living,4831546,6531523,False
PROD-1730,Product Premium Type-1730,Beauty & Health,4731797,6147402,True
PROD-1731,Product Premium Type-1731,Electronics,3598258,5163831,True
PROD-1732,Product Premium Type-1732,Electronics,1515017,1878593,True
PROD-1733,Product Premium Type-1733,Apparel,3127641,3614772,True
PROD-1734,Product Premium Type-1734,Automotive,894446,1144530,True
PROD-1735,Product Premium Type-1735,Beauty & Health,666593,773183,False
PROD-1736,Product Premium Type-1736,Automotive,3676361,5279919,False
PROD-1737,Product Premium Type-1737,Books,1492130,1809917,True
PROD-1738,Product Premium Type-1738,Beauty & Health,1559227,2162145,True
PROD-1739,Product Premium Type-1739,Home & Living,2322905,3211117,True
PROD-1740,Product Premium Type-1740,Beauty & Health,4251405,5166811,True
PROD-1741,Product Premium Type-1741,Apparel,4222079,5642251,True
PROD-1742,Product Premium Type-1742,Apparel,5903665,6874367,True
PROD-1743,Product Premium Type-1743,Home & Living,2612551,3383442,True
PROD-1744,Product Premium Type-1744,Beauty & Health,6362075,7344342,True
PROD-1745,Product Premium Type-1745,Electronics,4134070,5896602,False
PROD-1746,Product Premium Type-1746,Apparel,3423116,4938960,True
PROD-1747,Product Premium Type-1747,Apparel,2534907,3084182,True
PROD-1748,Product Premium Type-1748,Home & Living,1831210,2220217,True
PROD-1749,Product Premium Type-1749,Books,4014284,5524120,True
PROD-1750,Product Premium Type-1750,Apparel,6381605,7823935,True
PROD-1751,Product Premium Type-1751,Electronics,51616,73218,True
PROD-1752,Product Premium Type-1752,Beauty & Health,4167887,5510691,True
PROD-1753,Product Premium Type-1753,Books,4965359,6232683,True
PROD-1754,Product Premium Type-1754,Books,1259215,1762659,True
PROD-1755,Product Premium Type-1755,Home & Living,3863187,5014501,True
PROD-1756,Product Premium Type-1756,Electronics,4426207,6300660,True
PROD-1757,Product Premium Type-1757,Apparel,5499198,7855077,True
PROD-1758,Product Premium Type-1758,Home & Living,6116111,7337046,True
PROD-1759,Product Premium Type-1759,Electronics,1063218,1223441,True
PROD-1760,Product Premium Type-1760,Apparel,377365,545360,True
PROD-1761,Product Premium Type-1761,Beauty & Health,7217767,10262518,True
PROD-1762,Product Premium Type-1762,Electronics,2409775,2811324,False
PROD-1763,Product Premium Type-1763,Automotive,4134404,5787794,True
PROD-1764,Product Premium Type-1764,Home & Living,386309,497311,True
PROD-1765,Product Premium Type-1765,Books,4275167,5248573,True
PROD-1766,Product Premium Type-1766,Automotive,3343843,4726936,True
PROD-1767,Product Premium Type-1767,Electronics,1942577,2348575,False
PROD-1768,Product Premium Type-1768,Books,2617806,3754431,True
PROD-1769,Product Premium Type-1769,Apparel,1576899,1910707,True
PROD-1770,Product Premium Type-1770,Books,802635,1070799,True
PROD-1771,Product Premium Type-1771,Electronics,738340,898505,False
PROD-1772,Product Premium Type-1772,Electronics,7316916,9612236,False
PROD-1773,Product Premium Type-1773,Electronics,303495,411294,False
PROD-1774,Product Premium Type-1774,Automotive,3305931,3990484,True
PROD-1775,Product Premium Type-1775,Beauty & Health,6564364,8574803,True
PROD-1776,Product Premium Type-1776,Home & Living,856257,1105186,True
PROD-1777,Product Premium Type-1777,Apparel,1871357,2191941,True
PROD-1778,Product Premium Type-1778,Automotive,1904262,2657383,False
PROD-1779,Product Premium Type-1779,Automotive,6092537,7619964,True
PROD-1780,Product Premium Type-1780,Apparel,3668327,4850902,False
PROD-1781,Product Premium Type-1781,Apparel,1348173,1758604,True
PROD-1782,Product Premium Type-1782,Electronics,5942054,7748308,True
PROD-1783,Product Premium Type-1783,Electronics,1747199,2065480,True
PROD-1784,Product Premium Type-1784,Home & Living,2724134,3478840,True
PROD-1785,Product Premium Type-1785,Beauty & Health,3055486,3928468,True
PROD-1786,Product Premium Type-1786,Home & Living,4005053,5487294,True
PROD-1787,Product Premium Type-1787,Books,725033,1016500,False
PROD-1788,Product Premium Type-1788,Books,5132742,6741829,True
PROD-1789,Product Premium Type-1789,Beauty & Health,7061278,8304309,True
PROD-1790,Product Premium Type-1790,Home & Living,6885810,8407951,True
PROD-1791,Product Premium Type-1791,Automotive,3926403,4709642,True
PROD-1792,Product Premium Type-1792,Home & Living,159445,189322,True
PROD-1793,Product Premium Type-1793,Beauty & Health,4622855,5823733,True
PROD-1794,Product Premium Type-1794,Books,7257701,8845816,True
PROD-1795,Product Premium Type-1795,Home & Living,1870700,2273818,True
PROD-1796,Product Premium Type-1796,Home & Living,2691981,3139948,True
PROD-1797,Product Premium Type-1797,Books,5433009,6276760,False
PROD-1798,Product Premium Type-1798,Electronics,6907727,8156854,True
PROD-1799,Product Premium Type-1799,Home & Living,3845671,4621186,True
PROD-1800,Product Premium Type-1800,Home & Living,6470293,8277414,True
PROD-1801,Product Premium Type-1801,Beauty & Health,4933951,6429708,True
PROD-1802,Product Premium Type-1802,Home & Living,4112138,4902398,True
PROD-1803,Product Premium Type-1803,Automotive,5126483,6548748,True
PROD-1804,Product Premium Type-1804,Beauty & Health,896535,1122932,True
PROD-1805,Product Premium Type-1805,Automotive,1808611,2179425,True
PROD-1806,Product Premium Type-1806,Books,6494053,7481488,True
PROD-1807,Product Premium Type-1807,Electronics,1767166,2279830,True
PROD-1808,Product Premium Type-1808,Home & Living,1060408,1437590,True
PROD-1809,Product Premium Type-1809,Beauty & Health,1486312,1810154,True
PROD-1810,Product Premium Type-1810,Automotive,2600606,3093530,True
PROD-1811,Product Premium Type-1811,Beauty & Health,5078929,7192336,True
PROD-1812,Product Premium Type-1812,Beauty & Health,521440,642678,True
PROD-1813,Product Premium Type-1813,Electronics,1496926,1821884,True
PROD-1814,Product Premium Type-1814,Apparel,1477137,2078522,True
PROD-1815,Product Premium Type-1815,Books,2898524,4043823,False
PROD-1816,Product Premium Type-1816,Apparel,2767455,3554806,True
PROD-1817,Product Premium Type-1817,Beauty & Health,2294409,2975324,True
PROD-1818,Product Premium Type-1818,Apparel,6038704,7338985,True
PROD-1819,Product Premium Type-1819,Home & Living,5491901,6444693,True
PROD-1820,Product Premium Type-1820,Books,1728820,2285551,True
PROD-1821,Product Premium Type-1821,Electronics,5862912,6915325,True
PROD-1822,Product Premium Type-1822,Apparel,320599,411899,True
PROD-1823,Product Premium Type-1823,Automotive,1582009,2265672,False
PROD-1824,Product Premium Type-1824,Beauty & Health,5164826,7415917,True
PROD-1825,Product Premium Type-1825,Beauty & Health,6632819,8103976,True
PROD-1826,Product Premium Type-1826,Books,7148879,9559724,True
PROD-1827,Product Premium Type-1827,Home & Living,622904,804930,True
PROD-1828,Product Premium Type-1828,Apparel,3782454,5343493,True
PROD-1829,Product Premium Type-1829,Beauty & Health,141841,174667,True
PROD-1830,Product Premium Type-1830,Electronics,5932726,6829224,True
PROD-1831,Product Premium Type-1831,Apparel,194934,233680,True
PROD-1832,Product Premium Type-1832,Books,3947750,4953861,True
PROD-1833,Product Premium Type-1833,Beauty & Health,5851038,7282882,True
PROD-1834,Product Premium Type-1834,Electronics,1160270,1609768,False
PROD-1835,Product Premium Type-1835,Home & Living,262068,354884,True
PROD-1836,Product Premium Type-1836,Beauty & Health,5049592,6260821,True
PROD-1837,Product Premium Type-1837,Beauty & Health,6417863,8261863,True
PROD-1838,Product Premium Type-1838,Automotive,3664688,4319449,True
PROD-1839,Product Premium Type-1839,Books,4174287,5925166,True
PROD-1840,Product Premium Type-1840,Automotive,1629243,2330839,True
PROD-1841,Product Premium Type-1841,Apparel,876161,1265124,True
PROD-1842,Product Premium Type-1842,Home & Living,5504380,7764290,True
PROD-1843,Product Premium Type-1843,Beauty & Health,4797945,5768033,True
PROD-1844,Product Premium Type-1844,Home & Living,730356,850031,True
PROD-1845,Product Premium Type-1845,Home & Living,6068343,8033751,True
PROD-1846,Product Premium Type-1846,Books,1663846,2368953,True
PROD-1847,Product Premium Type-1847,Automotive,4255987,5120826,False
PROD-1848,Product Premium Type-1848,Books,3284819,3784482,True
PROD-1849,Product Premium Type-1849,Home & Living,6434253,8954220,False
PROD-1850,Product Premium Type-1850,Home & Living,1484410,1741270,True
PROD-1851,Product Premium Type-1851,Apparel,349934,445855,True
PROD-1852,Product Premium Type-1852,Electronics,1827466,2473778,True
PROD-1853,Product Premium Type-1853,Automotive,3846615,4696867,True
PROD-1854,Product Premium Type-1854,Automotive,2407865,2829695,True
PROD-1855,Product Premium Type-1855,Beauty & Health,822583,1135992,True
PROD-1856,Product Premium Type-1856,Home & Living,489310,655211,True
PROD-1857,Product Premium Type-1857,Automotive,5458126,7895436,False
PROD-1858,Product Premium Type-1858,Electronics,3739755,4687006,True
PROD-1859,Product Premium Type-1859,Books,582242,680366,True
PROD-1860,Product Premium Type-1860,Books,3152640,4320078,True
PROD-1861,Product Premium Type-1861,Automotive,793223,1036361,True
PROD-1862,Product Premium Type-1862,Home & Living,4328677,5254845,True
PROD-1863,Product Premium Type-1863,Home & Living,4123535,5709111,True
PROD-1864,Product Premium Type-1864,Electronics,4778292,5787116,True
PROD-1865,Product Premium Type-1865,Electronics,5229844,6423286,True
PROD-1866,Product Premium Type-1866,Books,1197304,1410135,True
PROD-1867,Product Premium Type-1867,Beauty & Health,6252952,7940184,False
PROD-1868,Product Premium Type-1868,Apparel,7169676,9146203,True
PROD-1869,Product Premium Type-1869,Books,1668909,2176872,True
PROD-1870,Product Premium Type-1870,Beauty & Health,5698938,7765881,True
PROD-1871,Product Premium Type-1871,Apparel,5133728,7299289,False
PROD-1872,Product Premium Type-1872,Automotive,5085795,6058810,True
PROD-1873,Product Premium Type-1873,Home & Living,5794049,6757625,True
PROD-1874,Product Premium Type-1874,Automotive,2024117,2338987,False
PROD-1875,Product Premium Type-1875,Automotive,944134,1126433,False
PROD-1876,Product Premium Type-1876,Beauty & Health,1880797,2534157,True
PROD-1877,Product Premium Type-1877,Apparel,5656107,7738929,True
PROD-1878,Product Premium Type-1878,Home & Living,6404515,8876348,True
PROD-1879,Product Premium Type-1879,Books,2954735,3613973,True
PROD-1880,Product Premium Type-1880,Home & Living,4661440,5788429,True
PROD-1881,Product Premium Type-1881,Electronics,5901556,7642163,True
PROD-1882,Product Premium Type-1882,Home & Living,6514759,7615459,True
PROD-1883,Product Premium Type-1883,Electronics,536162,714887,True
PROD-1884,Product Premium Type-1884,Books,2595725,3751135,True
PROD-1885,Product Premium Type-1885,Electronics,3436134,4323487,True
PROD-1886,Product Premium Type-1886,Apparel,2451277,3372599,True
PROD-1887,Product Premium Type-1887,Home & Living,5126687,6664745,True
PROD-1888,Product Premium Type-1888,Automotive,7225987,8586955,True
PROD-1889,Product Premium Type-1889,Electronics,5349852,7086795,False
PROD-1890,Product Premium Type-1890,Electronics,5605509,6950619,True
PROD-1891,Product Premium Type-1891,Books,3225450,3742557,True
PROD-1892,Product Premium Type-1892,Home & Living,2304042,3088519,True
PROD-1893,Product Premium Type-1893,Electronics,5166740,7273115,True
PROD-1894,Product Premium Type-1894,Books,1342621,1682882,True
PROD-1895,Product Premium Type-1895,Home & Living,6433929,8152358,True
PROD-1896,Product Premium Type-1896,Beauty & Health,3662967,5191546,True
PROD-1897,Product Premium Type-1897,Electronics,2392893,3335890,True
PROD-1898,Product Premium Type-1898,Electronics,1465351,1999450,True
PROD-1899,Product Premium Type-1899,Home & Living,5791140,7092056,True
PROD-1900,Product Premium Type-1900,Apparel,1923917,2737858,True
PROD-1901,Product Premium Type-1901,Home & Living,5078127,6075088,True
PROD-1902,Product Premium Type-1902,Home & Living,764574,1023023,True
PROD-1903,Product Premium Type-1903,Automotive,4096495,4746364,True
PROD-1904,Product Premium Type-1904,Beauty & Health,350437,470677,True
PROD-1905,Product Premium Type-1905,Automotive,1841760,2271154,True
PROD-1906,Product Premium Type-1906,Apparel,2116013,2718871,True
PROD-1907,Product Premium Type-1907,Electronics,6473333,8114836,True
PROD-1908,Product Premium Type-1908,Beauty & Health,3655623,4393426,True
PROD-1909,Product Premium Type-1909,Home & Living,3706890,4954607,True
PROD-1910,Product Premium Type-1910,Apparel,6016305,8510620,True
PROD-1911,Product Premium Type-1911,Beauty & Health,897834,1290838,False
PROD-1912,Product Premium Type-1912,Apparel,6068391,7328819,True
PROD-1913,Product Premium Type-1913,Books,4662370,6365122,True
PROD-1914,Product Premium Type-1914,Automotive,6651379,8974717,True
PROD-1915,Product Premium Type-1915,Electronics,644696,807812,True
PROD-1916,Product Premium Type-1916,Home & Living,4097250,4735313,True
PROD-1917,Product Premium Type-1917,Apparel,5912774,8023264,False
PROD-1918,Product Premium Type-1918,Electronics,4137732,5932053,True
PROD-1919,Product Premium Type-1919,Books,4339366,5813171,True
PROD-1920,Product Premium Type-1920,Home & Living,7377132,9447065,False
PROD-1921,Product Premium Type-1921,Apparel,5587045,7305319,True
PROD-1922,Product Premium Type-1922,Beauty & Health,1057499,1279456,True
PROD-1923,Product Premium Type-1923,Beauty & Health,3845888,5288723,True
PROD-1924,Product Premium Type-1924,Books,3001030,4123192,True
PROD-1925,Product Premium Type-1925,Books,6083749,7261898,True
PROD-1926,Product Premium Type-1926,Books,2356348,3330446,True
PROD-1927,Product Premium Type-1927,Electronics,4426913,5448453,False
PROD-1928,Product Premium Type-1928,Home & Living,2037755,2943897,True
PROD-1929,Product Premium Type-1929,Home & Living,6991758,8843671,True
PROD-1930,Product Premium Type-1930,Automotive,4502310,5417923,True
PROD-1931,Product Premium Type-1931,Home & Living,6590269,8274188,True
PROD-1932,Product Premium Type-1932,Apparel,7224107,9261695,True
PROD-1933,Product Premium Type-1933,Automotive,2831284,3314845,True
PROD-1934,Product Premium Type-1934,Books,1875924,2482720,True
PROD-1935,Product Premium Type-1935,Beauty & Health,6589478,8759325,True
PROD-1936,Product Premium Type-1936,Home & Living,2911569,3993738,True
PROD-1937,Product Premium Type-1937,Automotive,6807577,7888286,True
PROD-1938,Product Premium Type-1938,Apparel,3375448,4429841,True
PROD-1939,Product Premium Type-1939,Beauty & Health,1639099,1910980,True
PROD-1940,Product Premium Type-1940,Apparel,6597531,8974906,True
PROD-1941,Product Premium Type-1941,Home & Living,1166452,1360921,True
PROD-1942,Product Premium Type-1942,Apparel,6841080,9738402,True
PROD-1943,Product Premium Type-1943,Books,7145821,9722781,True
PROD-1944,Product Premium Type-1944,Automotive,7318859,9530742,True
PROD-1945,Product Premium Type-1945,Apparel,5575560,7150383,True
PROD-1946,Product Premium Type-1946,Home & Living,6910248,8217679,True
PROD-1947,Product Premium Type-1947,Home & Living,6939958,8586808,True
PROD-1948,Product Premium Type-1948,Electronics,1255796,1771536,True
PROD-1949,Product Premium Type-1949,Home & Living,138936,197474,True
PROD-1950,Product Premium Type-1950,Automotive,4235583,4871870,False
PROD-1951,Product Premium Type-1951,Beauty & Health,3274479,4349296,True
PROD-1952,Product Premium Type-1952,Books,3537305,4831216,False
PROD-1953,Product Premium Type-1953,Automotive,5339266,7131252,True
PROD-1954,Product Premium Type-1954,Apparel,4305428,5056742,True
PROD-1955,Product Premium Type-1955,Books,5635774,6849254,True
PROD-1956,Product Premium Type-1956,Books,1937493,2373626,True
PROD-1957,Product Premium Type-1957,Electronics,2458351,3440504,True
PROD-1958,Product Premium Type-1958,Apparel,2214063,2853838,True
PROD-1959,Product Premium Type-1959,Automotive,3007202,3897479,True
PROD-1960,Product Premium Type-1960,Books,2844182,4068511,True
PROD-1961,Product Premium Type-1961,Beauty & Health,1018978,1366577,True
PROD-1962,Product Premium Type-1962,Home & Living,472244,670397,True
PROD-1963,Product Premium Type-1963,Automotive,5488974,7064049,True
PROD-1964,Product Premium Type-1964,Beauty & Health,2498188,2984912,True
PROD-1965,Product Premium Type-1965,Beauty & Health,6277016,8969734,True
PROD-1966,Product Premium Type-1966,Home & Living,4457027,5738919,True
PROD-1967,Product Premium Type-1967,Books,3504000,4220530,True
PROD-1968,Product Premium Type-1968,Home & Living,5679204,7046294,True
PROD-1969,Product Premium Type-1969,Books,863927,1006682,True
PROD-1970,Product Premium Type-1970,Books,107806,139122,True
PROD-1971,Product Premium Type-1971,Books,4050345,5694535,True
PROD-1972,Product Premium Type-1972,Books,2854045,4081495,False
PROD-1973,Product Premium Type-1973,Books,1303673,1863966,True
PROD-1974,Product Premium Type-1974,Electronics,5193638,6167803,True
PROD-1975,Product Premium Type-1975,Automotive,5211448,6590481,False
PROD-1976,Product Premium Type-1976,Electronics,4140741,4796918,False
PROD-1977,Product Premium Type-1977,Books,6513934,9162171,True
PROD-1978,Product Premium Type-1978,Electronics,6803892,8556756,True
PROD-1979,Product Premium Type-1979,Apparel,3482521,4664262,True
PROD-1980,Product Premium Type-1980,Automotive,5957764,8129187,True
PROD-1981,Product Premium Type-1981,Home & Living,4709013,6022608,True
PROD-1982,Product Premium Type-1982,Apparel,5957125,7398348,True
PROD-1983,Product Premium Type-1983,Automotive,4656889,6699697,False
PROD-1984,Product Premium Type-1984,Automotive,3402932,4897998,True
PROD-1985,Product Premium Type-1985,Home & Living,2479698,3066967,True
PROD-1986,Product Premium Type-1986,Apparel,5036412,6516550,True
PROD-1987,Product Premium Type-1987,Automotive,5069829,7309949,True
PROD-1988,Product Premium Type-1988,Automotive,5708860,6573526,True
PROD-1989,Product Premium Type-1989,Automotive,2304023,2934872,True
PROD-1990,Product Premium Type-1990,Home & Living,2463710,2907515,True
PROD-1991,Product Premium Type-1991,Electronics,523512,682003,True
PROD-1992,Product Premium Type-1992,Books,3525967,4080957,True
PROD-1993,Product Premium Type-1993,Apparel,792442,1008041,True
PROD-1994,Product Premium Type-1994,Books,500278,608442,True
PROD-1995,Product Premium Type-1995,Beauty & Health,1955440,2561611,True
PROD-1996,Product Premium Type-1996,Electronics,6610523,9577313,True
PROD-1997,Product Premium Type-1997,Books,404593,562449,True
PROD-1998,Product Premium Type-1998,Automotive,519955,729857,True
PROD-1999,Product Premium Type-1999,Books,5503878,7378385,True
PROD-2000,Product Premium Type-2000,Electronics,1545180,1796222,True
PROD-2001,Product Premium Type-2001,Electronics,6101886,7395725,True
PROD-2002,Product Premium Type-2002,Electronics,5704487,8143265,True
PROD-2003,Product Premium Type-2003,Home & Living,7362651,9275717,True
PROD-2004,Product Premium Type-2004,Beauty & Health,4865349,5746420,True
PROD-2005,Product Premium Type-2005,Electronics,1651528,2247269,True
PROD-2006,Product Premium Type-2006,Home & Living,6121696,7589907,True
PROD-2007,Product Premium Type-2007,Automotive,2939611,3617653,False
PROD-2008,Product Premium Type-2008,Electronics,2812976,4077108,True
PROD-2009,Product Premium Type-2009,Home & Living,5564509,7831721,True
PROD-2010,Product Premium Type-2010,Automotive,1333014,1696102,True
PROD-2011,Product Premium Type-2011,Books,2272680,3281928,False
PROD-2012,Product Premium Type-2012,Beauty & Health,4687315,6304597,True
PROD-2013,Product Premium Type-2013,Home & Living,6614154,9078632,True
PROD-2014,Product Premium Type-2014,Electronics,2846839,3300778,False
PROD-2015,Product Premium Type-2015,Electronics,4966064,5892143,False
PROD-2016,Product Premium Type-2016,Beauty & Health,323783,433845,True
PROD-2017,Product Premium Type-2017,Automotive,3401910,4829716,True
PROD-2018,Product Premium Type-2018,Beauty & Health,3627571,4850509,True
PROD-2019,Product Premium Type-2019,Automotive,1162613,1383750,True
PROD-2020,Product Premium Type-2020,Beauty & Health,3904928,4626277,True
PROD-2021,Product Premium Type-2021,Beauty & Health,3880288,5445036,True
PROD-2022,Product Premium Type-2022,Electronics,7064879,8419857,True
PROD-2023,Product Premium Type-2023,Beauty & Health,2140226,2795284,True
PROD-2024,Product Premium Type-2024,Apparel,6987365,8113267,True
PROD-2025,Product Premium Type-2025,Automotive,1365683,1603586,False
PROD-2026,Product Premium Type-2026,Apparel,3655400,4941020,True
PROD-2027,Product Premium Type-2027,Automotive,6019602,8167121,True
PROD-2028,Product Premium Type-2028,Beauty & Health,2879119,3605926,True
PROD-2029,Product Premium Type-2029,Books,2698705,3278070,False
PROD-2030,Product Premium Type-2030,Apparel,6332517,8828244,True
PROD-2031,Product Premium Type-2031,Apparel,3622170,4401410,True
PROD-2032,Product Premium Type-2032,Beauty & Health,3330610,4371785,True
PROD-2033,Product Premium Type-2033,Beauty & Health,478222,688860,True
PROD-2034,Product Premium Type-2034,Apparel,2113618,2524411,False
PROD-2035,Product Premium Type-2035,Home & Living,4857094,6956635,True
PROD-2036,Product Premium Type-2036,Beauty & Health,5552824,6690419,True
PROD-2037,Product Premium Type-2037,Home & Living,2624327,3464723,True
PROD-2038,Product Premium Type-2038,Beauty & Health,6947972,8775999,True
PROD-2039,Product Premium Type-2039,Electronics,4425852,6370919,True
PROD-2040,Product Premium Type-2040,Books,5730556,7060403,True
PROD-2041,Product Premium Type-2041,Automotive,4670287,5930785,True
PROD-2042,Product Premium Type-2042,Beauty & Health,6082366,8788155,True
PROD-2043,Product Premium Type-2043,Apparel,6784991,8894723,True
PROD-2044,Product Premium Type-2044,Electronics,2618157,3405669,True
PROD-2045,Product Premium Type-2045,Electronics,2822909,3464650,True
PROD-2046,Product Premium Type-2046,Electronics,7378265,10037458,True
PROD-2047,Product Premium Type-2047,Apparel,7083021,8176015,True
PROD-2048,Product Premium Type-2048,Automotive,6799692,7920646,True
PROD-2049,Product Premium Type-2049,Electronics,5948308,7910105,False
PROD-2050,Product Premium Type-2050,Automotive,2974311,3725331,True
PROD-2051,Product Premium Type-2051,Electronics,6144922,8824076,True
PROD-2052,Product Premium Type-2052,Apparel,5600477,7958038,False
PROD-2053,Product Premium Type-2053,Apparel,6944879,9473591,False
PROD-2054,Product Premium Type-2054,Electronics,6687064,9331421,True
PROD-2055,Product Premium Type-2055,Books,242314,327172,True
PROD-2056,Product Premium Type-2056,Electronics,2660122,3159359,True
PROD-2057,Product Premium Type-2057,Automotive,5753394,7937744,True
PROD-2058,Product Premium Type-2058,Books,6470911,7849587,True
PROD-2059,Product Premium Type-2059,Books,3491032,4353431,True
PROD-2060,Product Premium Type-2060,Electronics,773692,1079896,True
PROD-2061,Product Premium Type-2061,Electronics,2407962,3156736,True
PROD-2062,Product Premium Type-2062,Home & Living,3491689,4916236,True
PROD-2063,Product Premium Type-2063,Books,2101775,2551366,False
PROD-2064,Product Premium Type-2064,Books,6744314,8985675,True
PROD-2065,Product Premium Type-2065,Apparel,1639694,1926865,True
PROD-2066,Product Premium Type-2066,Apparel,6850978,9200303,True
PROD-2067,Product Premium Type-2067,Automotive,606904,836775,True
PROD-2068,Product Premium Type-2068,Home & Living,4490669,5952288,True
PROD-2069,Product Premium Type-2069,Automotive,3313210,4074815,False
PROD-2070,Product Premium Type-2070,Beauty & Health,3906143,4528793,False
PROD-2071,Product Premium Type-2071,Books,4936077,5853371,False
PROD-2072,Product Premium Type-2072,Beauty & Health,3171779,4239688,True
PROD-2073,Product Premium Type-2073,Automotive,1970537,2818510,True
PROD-2074,Product Premium Type-2074,Electronics,2066381,2504371,True
PROD-2075,Product Premium Type-2075,Books,103116,141321,True
PROD-2076,Product Premium Type-2076,Apparel,409370,577185,True
PROD-2077,Product Premium Type-2077,Beauty & Health,2047643,2674763,True
PROD-2078,Product Premium Type-2078,Electronics,3399659,4592190,True
PROD-2079,Product Premium Type-2079,Apparel,3477629,4849569,True
PROD-2080,Product Premium Type-2080,Apparel,544385,668615,True
PROD-2081,Product Premium Type-2081,Beauty & Health,3553880,4403501,True
PROD-2082,Product Premium Type-2082,Beauty & Health,1597138,1837009,True
PROD-2083,Product Premium Type-2083,Apparel,2042337,2938776,True
PROD-2084,Product Premium Type-2084,Apparel,2348724,3347550,True
PROD-2085,Product Premium Type-2085,Automotive,2253531,3108454,True
PROD-2086,Product Premium Type-2086,Beauty & Health,1654753,1942221,True
PROD-2087,Product Premium Type-2087,Beauty & Health,5205703,6685428,True
PROD-2088,Product Premium Type-2088,Automotive,251256,296624,True
PROD-2089,Product Premium Type-2089,Apparel,5041680,5822011,True
PROD-2090,Product Premium Type-2090,Books,5105291,6814822,False
PROD-2091,Product Premium Type-2091,Books,6878878,9893538,True
PROD-2092,Product Premium Type-2092,Home & Living,445539,633048,True
PROD-2093,Product Premium Type-2093,Home & Living,6519290,8859887,True
PROD-2094,Product Premium Type-2094,Beauty & Health,5748321,6777225,True
PROD-2095,Product Premium Type-2095,Electronics,3398307,4187561,True
PROD-2096,Product Premium Type-2096,Automotive,575242,716761,True
PROD-2097,Product Premium Type-2097,Books,7026837,9689621,True
PROD-2098,Product Premium Type-2098,Home & Living,3522831,4899112,False
PROD-2099,Product Premium Type-2099,Beauty & Health,2873439,3636428,True
PROD-2100,Product Premium Type-2100,Home & Living,6003106,7656152,True
PROD-2101,Product Premium Type-2101,Books,5535016,6439175,True
PROD-2102,Product Premium Type-2102,Books,4745553,5869020,True
PROD-2103,Product Premium Type-2103,Beauty & Health,6853241,8809056,True
PROD-2104,Product Premium Type-2104,Electronics,6302935,7469576,True
PROD-2105,Product Premium Type-2105,Books,2547919,3276573,True
PROD-2106,Product Premium Type-2106,Books,2046835,2877753,True
PROD-2107,Product Premium Type-2107,Books,824687,1092212,True
PROD-2108,Product Premium Type-2108,Apparel,6452095,7572688,True
PROD-2109,Product Premium Type-2109,Electronics,6103159,7369573,True
PROD-2110,Product Premium Type-2110,Home & Living,7076633,9145580,False
PROD-2111,Product Premium Type-2111,Books,3874091,4875334,False
PROD-2112,Product Premium Type-2112,Electronics,5288269,6650622,True
PROD-2113,Product Premium Type-2113,Automotive,5443475,7124312,True
PROD-2114,Product Premium Type-2114,Books,3556674,4713726,True
PROD-2115,Product Premium Type-2115,Electronics,2445872,3397459,False
PROD-2116,Product Premium Type-2116,Automotive,7361302,9218484,True
PROD-2117,Product Premium Type-2117,Home & Living,2952503,4108820,True
PROD-2118,Product Premium Type-2118,Electronics,4956767,6203807,True
PROD-2119,Product Premium Type-2119,Beauty & Health,6307827,7358899,True
PROD-2120,Product Premium Type-2120,Beauty & Health,6319814,8318494,True
PROD-2121,Product Premium Type-2121,Beauty & Health,375679,498289,True
PROD-2122,Product Premium Type-2122,Automotive,6817566,9751587,False
PROD-2123,Product Premium Type-2123,Books,5520437,7550955,True
PROD-2124,Product Premium Type-2124,Electronics,6524052,9298938,True
PROD-2125,Product Premium Type-2125,Home & Living,6046656,8601393,True
PROD-2126,Product Premium Type-2126,Apparel,4849574,6456588,True
PROD-2127,Product Premium Type-2127,Books,6544585,8562467,True
PROD-2128,Product Premium Type-2128,Beauty & Health,2451105,3228674,True
PROD-2129,Product Premium Type-2129,Books,4836671,6981730,True
PROD-2130,Product Premium Type-2130,Home & Living,1129381,1560748,False
PROD-2131,Product Premium Type-2131,Electronics,6478877,7657253,True
PROD-2132,Product Premium Type-2132,Apparel,2041328,2824235,True
PROD-2133,Product Premium Type-2133,Home & Living,5080769,6102823,True
PROD-2134,Product Premium Type-2134,Automotive,4457787,5724713,True
PROD-2135,Product Premium Type-2135,Automotive,6709007,8138950,False
PROD-2136,Product Premium Type-2136,Apparel,7409073,10053185,True
